1.100000000000000089e+00,-9.993103556695949186e-01
1.110000000000000098e+00,-9.977001179476574499e-01
1.120000000000000107e+00,-9.960898802257200924e-01
1.130000000000000115e+00,-9.944796425037827348e-01
1.140000000000000124e+00,-9.928694047818453772e-01
1.150000000000000133e+00,-9.912591670599080196e-01
1.159999999999999920e+00,-9.896489293379706620e-01
1.169999999999999929e+00,-9.880386916160333044e-01
1.179999999999999938e+00,-9.864284538940958358e-01
1.189999999999999947e+00,-9.848182161721584782e-01
1.199999999999999956e+00,-9.832079784502211206e-01
1.209999999999999964e+00,-9.815977407282837630e-01
1.219999999999999973e+00,-9.799875030063464054e-01
1.229999999999999982e+00,-9.783772652844089368e-01
1.239999999999999991e+00,-9.767670275624715792e-01
1.250000000000000000e+00,-9.745021001596487764e-01
1.260000000000000009e+00,-9.650322530180500680e-01
1.270000000000000018e+00,-9.555624058764512485e-01
1.280000000000000027e+00,-9.460925587348525401e-01
1.290000000000000036e+00,-9.366227115932538316e-01
1.300000000000000044e+00,-9.271528644516551232e-01
1.310000000000000053e+00,-9.176830173100564148e-01
1.320000000000000062e+00,-9.082131701684577063e-01
1.330000000000000071e+00,-9.079262981304777602e-01
1.340000000000000080e+00,-9.122369471364891735e-01
1.350000000000000089e+00,-9.165475961425004758e-01
1.360000000000000098e+00,-9.208582451485117781e-01
1.370000000000000107e+00,-9.251688941545231915e-01
1.380000000000000115e+00,-9.294795431605344938e-01
1.390000000000000124e+00,-9.337901921665457960e-01
1.400000000000000133e+00,-9.381008411725572094e-01
1.409999999999999920e+00,-9.424114901785684006e-01
1.419999999999999929e+00,-9.467221391845798140e-01
1.429999999999999938e+00,-9.510327881905911163e-01
1.439999999999999947e+00,-9.483520825583506841e-01
1.449999999999999956e+00,-9.446363810569825548e-01
1.459999999999999964e+00,-9.409206795556144254e-01
1.469999999999999973e+00,-9.372049780542462960e-01
1.479999999999999982e+00,-9.334892765528781666e-01
1.489999999999999991e+00,-9.297735750515100372e-01
1.500000000000000000e+00,-9.260578735501420189e-01
1.510000000000000009e+00,-9.223421720487738895e-01
1.520000000000000018e+00,-9.186264705474057601e-01
1.530000000000000027e+00,-9.149107690460376308e-01
1.540000000000000036e+00,-9.111950675446695014e-01
1.550000000000000044e+00,-8.557835823913436668e-01
1.560000000000000053e+00,-6.649786771516557060e-01
1.570000000000000062e+00,-4.741737719119676342e-01
1.580000000000000071e+00,-2.833688666722796734e-01
1.590000000000000080e+00,4.026706348169317162e-01
1.600000000000000089e+00,6.657823584316134857e-01
1.610000000000000098e+00,8.686982543001438017e-01
1.620000000000000107e+00,1.072872234702199945e+00
1.630000000000000115e+00,1.308979971366002859e+00
1.640000000000000124e+00,1.545087708029805551e+00
1.650000000000000133e+00,1.721469618615204533e+00
1.660000000000000142e+00,1.816288614669693047e+00
1.669999999999999929e+00,1.911107610724179562e+00
1.679999999999999938e+00,2.005926606778668297e+00
1.689999999999999947e+00,2.100745602833157033e+00
1.699999999999999956e+00,2.228442878809937966e+00
1.709999999999999964e+00,2.386139618811495833e+00
1.719999999999999973e+00,2.543836358813053700e+00
1.729999999999999982e+00,2.701533098814611566e+00
1.739999999999999991e+00,2.834230570532761728e+00
1.750000000000000000e+00,2.965848147319466666e+00
1.760000000000000009e+00,3.097465724106171159e+00
1.770000000000000018e+00,3.229401692689197301e+00
1.780000000000000027e+00,3.401419650741954737e+00
1.790000000000000036e+00,3.573437608794712173e+00
1.800000000000000044e+00,3.745455566847470052e+00
1.810000000000000053e+00,3.917473524900227488e+00
1.820000000000000062e+00,4.064155918195860195e+00
1.830000000000000071e+00,4.179050547210828803e+00
1.840000000000000080e+00,4.293945176225797411e+00
1.850000000000000089e+00,4.408839805240766019e+00
1.860000000000000098e+00,4.523734434255734627e+00
1.870000000000000107e+00,4.577274813221857030e+00
1.880000000000000115e+00,4.592643087754225029e+00
1.890000000000000124e+00,4.608011362286592139e+00
1.900000000000000133e+00,4.623379636818959249e+00
1.910000000000000142e+00,4.638747911351326358e+00
1.919999999999999929e+00,4.654116185883693468e+00
1.929999999999999938e+00,4.669484460416060578e+00
1.939999999999999947e+00,4.684852734948428576e+00
1.949999999999999956e+00,4.700221009480795686e+00
1.959999999999999964e+00,4.715589284013162796e+00
1.969999999999999973e+00,4.746570669566986922e+00
1.979999999999999982e+00,4.778046163540746072e+00
1.989999999999999991e+00,4.809521657514506110e+00
2.000000000000000000e+00,4.840997151488265260e+00
2.010000000000000231e+00,4.872472645462025298e+00
2.020000000000000018e+00,4.903948139435784448e+00
2.030000000000000249e+00,4.935423633409544486e+00
2.040000000000000036e+00,4.966899127383303636e+00
2.049999999999999822e+00,4.987008040821009125e+00
2.060000000000000053e+00,4.972359451137356778e+00
2.069999999999999840e+00,4.957710861453704432e+00
2.080000000000000071e+00,4.943062271770051197e+00
2.089999999999999858e+00,4.928413682086398850e+00
2.100000000000000089e+00,4.913765092402746504e+00
2.109999999999999876e+00,4.899116502719094157e+00
2.120000000000000107e+00,4.884467913035440922e+00
2.129999999999999893e+00,4.869819323351789464e+00
2.140000000000000124e+00,4.855170733668136229e+00
2.149999999999999911e+00,4.838462824412713914e+00
2.160000000000000142e+00,4.814116325652934236e+00
2.169999999999999929e+00,4.789769826893155447e+00
2.180000000000000160e+00,4.765423328133376657e+00
2.189999999999999947e+00,4.741076829373597867e+00
2.200000000000000178e+00,4.716730330613818190e+00
2.209999999999999964e+00,4.692383831854040288e+00
2.220000000000000195e+00,4.668037333094260610e+00
2.229999999999999982e+00,4.644018022702444348e+00
2.240000000000000213e+00,4.638763084624852873e+00
2.250000000000000000e+00,4.633508146547261397e+00
2.260000000000000231e+00,4.628253208469669921e+00
2.270000000000000018e+00,4.622998270392079334e+00
2.280000000000000249e+00,4.617743332314487859e+00
2.290000000000000036e+00,4.612488394236896383e+00
2.300000000000000266e+00,4.607233456159304907e+00
2.310000000000000053e+00,4.601978518081713432e+00
2.319999999999999840e+00,4.596723580004122844e+00
2.330000000000000071e+00,4.591468641926531369e+00
2.339999999999999858e+00,4.586084696927233750e+00
2.350000000000000089e+00,4.578674932842600853e+00
2.359999999999999876e+00,4.571265168757967956e+00
2.370000000000000107e+00,4.563855404673335059e+00
2.379999999999999893e+00,4.556445640588702162e+00
2.390000000000000124e+00,4.549035876504068376e+00
2.399999999999999911e+00,4.541626112419435479e+00
2.410000000000000142e+00,4.534216348334802582e+00
2.419999999999999929e+00,4.526806584250169685e+00
2.430000000000000160e+00,4.519396820165535900e+00
2.439999999999999947e+00,4.511987056080903002e+00
2.450000000000000178e+00,4.502587085163717084e+00
2.459999999999999964e+00,4.473383193107302702e+00
2.470000000000000195e+00,4.444179301050887432e+00
2.479999999999999982e+00,4.414975408994473050e+00
2.490000000000000213e+00,4.385771516938056891e+00
2.500000000000000000e+00,4.356567624881642509e+00
2.510000000000000231e+00,4.327363732825227238e+00
2.520000000000000018e+00,4.298159840768812856e+00
2.530000000000000249e+00,4.268955948712397586e+00
2.540000000000000036e+00,4.239752056655983203e+00
2.550000000000000266e+00,4.210548164599567045e+00
2.560000000000000053e+00,4.077124216377827182e+00
2.569999999999999840e+00,3.762624500681311712e+00
2.580000000000000071e+00,3.362815484429391599e+00
2.589999999999999858e+00,2.730090004670813641e+00
2.600000000000000089e+00,1.885329875407088185e+00
2.609999999999999876e+00,1.537969531763069275e+00
2.620000000000000107e+00,1.343892024359947035e+00
2.629999999999999893e+00,1.149814516956833454e+00
2.640000000000000124e+00,9.557370095537112142e-01
2.649999999999999911e+00,7.616595021505976337e-01
2.660000000000000142e+00,5.675819947474753935e-01
2.669999999999999929e+00,4.549558600838331524e-01
2.680000000000000160e+00,4.571772585063494376e-01
2.689999999999999947e+00,4.593986569288655564e-01
2.700000000000000178e+00,4.616200553513818416e-01
2.709999999999999964e+00,4.638414537738980159e-01
2.720000000000000195e+00,4.660628521964142457e-01
2.729999999999999982e+00,4.682842506189304199e-01
2.740000000000000213e+00,4.705056490414467052e-01
2.750000000000000000e+00,4.727270474639628239e-01
2.760000000000000231e+00,4.749484458864791092e-01
2.770000000000000018e+00,4.693675245428885479e-01
2.780000000000000249e+00,4.620307673895502343e-01
2.790000000000000036e+00,4.546940102362121983e-01
2.800000000000000266e+00,4.473572530828738292e-01
2.810000000000000053e+00,4.400204959295357932e-01
2.819999999999999840e+00,4.326837387761977571e-01
2.830000000000000071e+00,4.253469816228593881e-01
2.839999999999999858e+00,4.180102244695213520e-01
2.850000000000000089e+00,4.106734673161830385e-01
2.859999999999999876e+00,4.033367101628450024e-01
2.870000000000000107e+00,3.959999530095066334e-01
2.879999999999999893e+00,3.886631958561685973e-01
2.890000000000000124e+00,3.813574210236700401e-01
2.899999999999999911e+00,3.751045705346298664e-01
2.910000000000000142e+00,3.688517200455894707e-01
2.919999999999999929e+00,3.625988695565493525e-01
2.930000000000000160e+00,3.563460190675089012e-01
2.939999999999999947e+00,3.500931685784687830e-01
2.950000000000000178e+00,3.438403180894283873e-01
2.959999999999999964e+00,3.375874676003882136e-01
2.970000000000000195e+00,3.313346171113478178e-01
2.979999999999999982e+00,3.250817666223076441e-01
2.990000000000000213e+00,3.188289161332672483e-01
3.000000000000000000e+00,3.125760656442271301e-01
3.010000000000000231e+00,3.063232151551866789e-01
3.020000000000000018e+00,3.044738550488563789e-01
3.030000000000000249e+00,3.034680980020281194e-01
3.040000000000000036e+00,3.024623409551999709e-01
3.050000000000000266e+00,3.014565839083717114e-01
3.060000000000000053e+00,3.004508268615435629e-01
3.070000000000000284e+00,2.994450698147153589e-01
3.080000000000000071e+00,2.984393127678871549e-01
3.089999999999999858e+00,2.974335557210590064e-01
3.100000000000000089e+00,2.964277986742307469e-01
3.109999999999999876e+00,2.954220416274025984e-01
3.120000000000000107e+00,2.929476270091638246e-01
3.129999999999999893e+00,2.837202672831641848e-01
3.140000000000000124e+00,2.744929075571641008e-01
3.149999999999999911e+00,2.652655478311644610e-01
3.160000000000000142e+00,2.560381881051643771e-01
3.169999999999999929e+00,2.468108283791647373e-01
3.180000000000000160e+00,2.375834686531646534e-01
3.189999999999999947e+00,2.283561089271650135e-01
3.200000000000000178e+00,2.191287492011649296e-01
3.209999999999999964e+00,2.099013894751652898e-01
3.220000000000000195e+00,2.006740297491652059e-01
3.229999999999999982e+00,1.914466700231655660e-01
3.240000000000000213e+00,1.822193102971654821e-01
3.250000000000000000e+00,1.729919505711658423e-01
3.260000000000000231e+00,1.637645908451657861e-01
3.270000000000000018e+00,1.545372311191661185e-01
3.280000000000000249e+00,1.518121069434534010e-01
3.290000000000000036e+00,1.524958676272140101e-01
3.300000000000000266e+00,1.531796283109746470e-01
3.310000000000000053e+00,1.538633889947352840e-01
3.320000000000000284e+00,1.545471496784959209e-01
3.330000000000000071e+00,1.552309103622565301e-01
3.339999999999999858e+00,1.559146710460171392e-01
3.350000000000000089e+00,1.565984317297778039e-01
3.359999999999999876e+00,1.572821924135384131e-01
3.370000000000000107e+00,1.579659530972990500e-01
3.379999999999999893e+00,1.586497137810596869e-01
3.390000000000000124e+00,1.593334744648203238e-01
3.399999999999999911e+00,1.600172351485809330e-01
3.410000000000000142e+00,1.607009958323415977e-01
3.419999999999999929e+00,1.613847565161023456e-01
3.430000000000000160e+00,1.620685171998631213e-01
3.439999999999999947e+00,1.627522778836238693e-01
3.450000000000000178e+00,1.634360385673846727e-01
3.459999999999999964e+00,1.641197992511454207e-01
3.470000000000000195e+00,1.648035599349061964e-01
3.479999999999999982e+00,1.654873206186669721e-01
3.490000000000000213e+00,1.661710813024277478e-01
3.500000000000000000e+00,1.668548419861884957e-01
3.510000000000000231e+00,1.675386026699492992e-01
3.520000000000000018e+00,1.682223633537100471e-01
3.530000000000000249e+00,1.689061240374708506e-01
3.540000000000000036e+00,1.695898847212315985e-01
3.550000000000000266e+00,1.623160578725520997e-01
3.560000000000000053e+00,1.257447938217436390e-01
3.570000000000000284e+00,8.917352977093352673e-02
3.580000000000000071e+00,5.260226572012506596e-02
3.589999999999999858e+00,1.603100166931659132e-02
3.600000000000000089e+00,-2.054026238149350703e-02
